Supplier_ID;Product_Category;Month;Order Value USD;Performance_Quality_Score;Financial_Risk_Score_Quarterly;Nachhaltigkeitsscore;Standards Risks_Score;Risikoscore Political
SYN_169;Electronics;2023-01; 9 583,01 ;0,228396872;0,481738669;0,288;0,3;0,17915831
SYN_169;Electronics;2023-03; 2 312,53 ;0,286021505;0,481738669;0,288;0,3;0,31209306
SYN_169;Electronics;2023-10; 239 429,92 ;0,151504014;0,484371331;0,288;0,3;0,57175634
SYN_169;Electronics;2023-12; 45 008,93 ;0,51393695;0,484371331;0,288;0,3;0,53225831
SYN_169;Food;2023-01; 25 958,42 ;0,524437928;0,481738669;0,2754;0,2;0,17915831
SYN_169;Food;2023-03; 118 186,74 ;0,26129748;0,481738669;0,2754;0,2;0,31209306
SYN_169;Food;2023-09; 3 885,03 ;0,590273705;0,555189557;0,2754;0,2;0,50830088
SYN_169;Food;2023-11; 43 247,07 ;0,56014174;0,484371331;0,2754;0,2;0,59073233
SYN_169;Machinery;2023-01; 21 868,15 ;0,116177908;0,481738669;0,3103;0,4;0,17915831
SYN_169;Machinery;2023-02; 36 492,97 ;0,210344575;0,481738669;0,3103;0,4;0,22408182
SYN_169;Machinery;2023-06; 10 057,90 ;0,180254154;0,539438534;0,3103;0,4;0,31698709
SYN_169;Machinery;2023-08; 40 070,79 ;0,140860215;0,555189557;0,3103;0,4;0,48615589
SYN_169;Machinery;2023-10; 10 910,90 ;0,619330401;0,484371331;0,3103;0,4;0,57175634
SYN_169;Pharma;2023-01; 14 887,81 ;0,740782014;0,481738669;0,2532;0,3;0,17915831
SYN_169;Pharma;2023-04; 66 131,85 ;0,598861193;0,539438534;0,2532;0,3;0,45041658
SYN_169;Pharma;2023-06; 8 294,46 ;0,236981916;0,539438534;0,2532;0,3;0,31698709
SYN_169;Textiles;2023-02; 17 875,80 ;0,623973607;0,481738669;0,3321;0,4;0,22408182
SYN_169;Textiles;2023-05; 3 447,28 ;0,25614057;0,539438534;0,3321;0,4;0,49656506
SYN_169;Textiles;2023-10; 6 323,77 ;0,069501466;0,484371331;0,3321;0,4;0,57175634
SYN_17;Electronics;2023-03; 193 739,81 ;0,174866674;0,475570088;0,4725;1;0,27292397
SYN_17;Electronics;2023-05; 27 111,65 ;0,786510264;0,495712273;0,4725;1;0,36385843
SYN_17;Electronics;2023-10; 113 578,80 ;0,413550753;0,538382898;0,4725;1;0,56951902
SYN_17;Electronics;2023-11; 22 579,77 ;0,172669781;0,538382898;0,4725;1;0,71857197
SYN_17;Food;2023-01; 22 373,86 ;0,646060606;0,475570088;0,4348;1;0,20624843
SYN_17;Food;2023-08; 37 000,32 ;0,088090583;0,542977233;0,4348;1;0,62832864
SYN_17;Machinery;2023-03; 34 961,96 ;0,582578201;0,475570088;0,5268;1;0,27292397
SYN_17;Machinery;2023-04; 39 826,53 ;0,142424242;0,495712273;0,5268;1;0,47128027
SYN_17;Machinery;2023-05; 64 251,55 ;0,218352832;0,495712273;0,5268;1;0,36385843
SYN_17;Pharma;2023-01; 28 639,97 ;0,586451613;0,475570088;0,4306;1;0,20624843
SYN_17;Pharma;2023-06; 15 742,32 ;0,182893451;0,495712273;0,4306;1;0,41233626
SYN_17;Pharma;2023-08; 9 801,25 ;0,084457478;0,542977233;0,4306;1;0,62832864
SYN_17;Textiles;2023-05; 35 634,82 ;0,2278739;0,495712273;0,4987;1;0,36385843
SYN_17;Textiles;2023-06; 10 341,93 ;0,11969697;0,495712273;0,4987;1;0,41233626
SYN_17;Textiles;2023-07; 37 739,35 ;0,644941349;0,542977233;0,4987;1;0,66446907
SYN_17;Textiles;2023-09; 34 709,44 ;0,147311828;0,542977233;0,4987;1;0,39009953
SYN_17;Textiles;2023-12; 9 427,97 ;0,403812317;0,538382898;0,4987;1;0,82499133
SYN_18;Electronics;2023-06; 31 310,45 ;0,500464321;0,364587582;0,6628;0,3;0,35446782
SYN_18;Electronics;2023-10; 38 400,68 ;0,463318671;0,388302258;0,6628;0,3;0,67873961
SYN_18;Food;2023-03; 4 628,96 ;0,433626588;0,353572384;0,6488;0,2;0,48516614
SYN_18;Food;2023-06; 20 780,57 ;0,531891496;0,364587582;0,6488;0,2;0,35446782
SYN_18;Food;2023-07; 39 846,20 ;0,463905181;0,377464764;0,6488;0,2;0,5627309
SYN_18;Machinery;2023-01; 88 003,88 ;0,307163559;0,353572384;0,743;0,4;0,49695702
SYN_18;Machinery;2023-05; 31 460,48 ;0,458529552;0,364587582;0,743;0,4;0,3890917
SYN_18;Machinery;2023-06; 122 516,28 ;0,407978801;0,364587582;0,743;0,4;0,35446782
SYN_18;Machinery;2023-10; 969,51 ;0,018670577;0,388302258;0,743;0,4;0,67873961
SYN_18;Pharma;2023-03; 210 132,79 ;0,272465317;0,353572384;0,6013;0,3;0,48516614
SYN_18;Pharma;2023-08; 7 490,02 ;0,068768328;0,377464764;0,6013;0,3;0,64148829
SYN_18;Pharma;2023-11; 67 388,34 ;0,176197458;0,388302258;0,6013;0,3;0,54955598
SYN_18;Textiles;2023-02; 22 485,32 ;0,505107527;0,353572384;0,7113;0,4;0,43219389
SYN_18;Textiles;2023-04; 91 783,73 ;0,291548524;0,364587582;0,7113;0,4;0,36314411
SYN_18;Textiles;2023-05; 37 055,47 ;0,213514174;0,364587582;0,7113;0,4;0,3890917
SYN_18;Textiles;2023-08; 10 054,26 ;0,401173021;0,377464764;0,7113;0,4;0,64148829
SYN_18;Textiles;2023-12; 44 045,35 ;0,079912023;0,388302258;0,7113;0,4;0,60394445
SYN_19;Electronics;2023-02; 58 418,41 ;0,555857771;0,646608917;0,6628;1;0,43219389
SYN_19;Electronics;2023-05; 18 325,82 ;0,205962854;0,635127693;0,6628;1;0,3890917
SYN_19;Electronics;2023-07; 31 276,50 ;0,038514174;0,682263211;0,6628;1;0,5627309
SYN_19;Electronics;2023-08; 31 937,23 ;0,668397828;0,682263211;0,6628;1;0,64148829
SYN_19;Electronics;2023-10; 45 161,36 ;0,426173021;0,706871707;0,6628;1;0,67873961
SYN_19;Food;2023-04; 8 699,73 ;0,04044477;0,635127693;0,6488;1;0,36314411
SYN_19;Food;2023-08; 27 858,33 ;0,571969697;0,682263211;0,6488;1;0,64148829
SYN_19;Food;2023-11; 26 221,86 ;0,648778104;0,706871707;0,6488;1;0,54955598
SYN_19;Food;2023-12; 27 713,35 ;0,311145532;0,706871707;0,6488;1;0,60394445
SYN_19;Machinery;2023-04; 4 104,64 ;0,159970674;0,635127693;0,743;1;0,36314411
SYN_19;Machinery;2023-09; 33 181,12 ;0,57700391;0,682263211;0,743;1;0,53566328
SYN_19;Machinery;2023-10; 100 686,55 ;0,221098078;0,706871707;0,743;1;0,67873961
SYN_19;Machinery;2023-12; 14 161,37 ;0,83707478;0,706871707;0,743;1;0,60394445
SYN_19;Pharma;2023-01; 32 093,23 ;0,252667781;0,646608917;0,6013;1;0,49695702
SYN_19;Pharma;2023-03; 84 961,28 ;0,055571848;0,646608917;0,6013;1;0,48516614
SYN_19;Pharma;2023-08; 2 257,36 ;0,099315738;0,682263211;0,6013;1;0,64148829
SYN_19;Pharma;2023-09; 14 292,49 ;0,789540567;0,682263211;0,6013;1;0,53566328
SYN_19;Pharma;2023-12; 1 374,73 ;0,160654936;0,706871707;0,6013;1;0,60394445
SYN_19;Textiles;2023-03; 42 878,69 ;0,61297654;0,646608917;0,7113;1;0,48516614
SYN_2;Electronics;2023-04; 138 995,47 ;0,254891632;0,323543517;0,4725;1;0,47128027
SYN_2;Electronics;2023-05; 80 412,27 ;0,051906158;0,323543517;0,4725;1;0,36385843
SYN_2;Electronics;2023-06; 26 852,73 ;0,052297165;0,323543517;0,4725;1;0,41233626
SYN_2;Electronics;2023-07; 155 449,69 ;0,409928458;0,388417203;0,4725;1;0,66446907
SYN_2;Electronics;2023-08; 106 872,03 ;0,284472781;0,388417203;0,4725;1;0,62832864
SYN_2;Food;2023-06; 26 078,84 ;0,848338221;0,323543517;0,4348;1;0,41233626
SYN_2;Machinery;2023-10; 31 278,77 ;0,609848485;0,355446757;0,5268;1;0,56951902
SYN_2;Pharma;2023-03; 29 880,49 ;0,492155425;0,388200512;0,4306;1;0,27292397
SYN_2;Pharma;2023-05; 44 299,26 ;0,186803519;0,323543517;0,4306;1;0,36385843
SYN_2;Pharma;2023-06; 114 011,60 ;0,207836429;0,323543517;0,4306;1;0,41233626
SYN_2;Pharma;2023-08; 3 163,00 ;0,127370479;0,388417203;0,4306;1;0,62832864
SYN_2;Pharma;2023-12; 28 190,48 ;0,60672043;0,355446757;0,4306;1;0,82499133
SYN_2;Textiles;2023-03; 44 349,15 ;0,154545455;0,388200512;0,4987;1;0,27292397
SYN_2;Textiles;2023-06; 26 346,42 ;0,457627077;0,323543517;0,4987;1;0,41233626
SYN_2;Textiles;2023-07; 46 436,28 ;0,510337243;0,388417203;0,4987;1;0,66446907
SYN_2;Textiles;2023-08; 84 283,68 ;0,07086999;0,388417203;0,4987;1;0,62832864
SYN_2;Textiles;2023-09; 17 826,23 ;0,305968165;0,388417203;0,4987;1;0,39009953
SYN_2;Textiles;2023-12; 18 708,28 ;0,132453568;0,355446757;0,4987;1;0,82499133
SYN_20;Electronics;2023-03; 132 050,02 ;0,290009349;0,496703535;0,6628;1;0,48516614
SYN_20;Electronics;2023-08; 33 859,81 ;0,462927664;0,502125557;0,6628;1;0,64148829
SYN_20;Food;2023-03; 8 519,07 ;0,594257087;0,496703535;0,6488;1;0,48516614
SYN_20;Food;2023-04; 73 102,11 ;0,51419153;0,511163384;0,6488;1;0,36314411
SYN_20;Food;2023-05; 26 057,72 ;0,449142229;0,511163384;0,6488;1;0,3890917
SYN_20;Food;2023-07; 38 406,99 ;0,13597263;0,502125557;0,6488;1;0,5627309
SYN_20;Food;2023-08; 3 331,89 ;0,064711632;0,502125557;0,6488;1;0,64148829
SYN_20;Food;2023-09; 83 448,95 ;0,212687279;0,502125557;0,6488;1;0,53566328
SYN_20;Food;2023-12; 33 456,24 ;0,111461388;0,45962197;0,6488;1;0,60394445
SYN_20;Machinery;2023-09; 42 028,48 ;0,114662757;0,502125557;0,743;1;0,53566328
SYN_20;Machinery;2023-10; 14 160,43 ;0,017008798;0,45962197;0,743;1;0,67873961
SYN_20;Machinery;2023-12; 199 559,09 ;0,39601173;0,45962197;0,743;1;0,60394445
SYN_20;Pharma;2023-08; 14 946,32 ;0,242913001;0,502125557;0,6013;1;0,64148829
SYN_20;Pharma;2023-12; 16 384,84 ;0,302035679;0,45962197;0,6013;1;0,60394445
SYN_20;Textiles;2023-02; 11 998,61 ;0,61356305;0,496703535;0,7113;1;0,43219389
SYN_20;Textiles;2023-04; 42 089,92 ;0,296041056;0,511163384;0,7113;1;0,36314411
SYN_20;Textiles;2023-09; 55 555,55 ;0,373174487;0,502125557;0,7113;1;0,53566328
SYN_21;Electronics;2023-05; 47 815,05 ;0,089784946;0,617354063;0,375;0;0,60615315
SYN_21;Electronics;2023-11; 7 435,77 ;0,262631965;0,560996941;0,375;0;0,53975639
SYN_21;Food;2023-04; 181 268,19 ;0,528238685;0,617354063;0,4013;0;0,56031868
SYN_21;Food;2023-08; 17 248,19 ;0,6714565;0,525865755;0,4013;0;0,47062806
SYN_21;Machinery;2023-04; 86 493,33 ;0,467722385;0,617354063;0,4145;0;0,56031868
SYN_21;Machinery;2023-08; 137 651,84 ;0,139108972;0,525865755;0,4145;0;0,47062806
SYN_21;Machinery;2023-12; 29 265,43 ;0,173655914;0,560996941;0,4145;0;0,51505165
SYN_21;Pharma;2023-02; 1 881,95 ;0,153714565;0,593916693;0,3618;0;0,35011977
SYN_21;Pharma;2023-04; 68 984,76 ;0,606476051;0,617354063;0,3618;0;0,56031868
SYN_21;Pharma;2023-05; 16 983,27 ;0,585166178;0,617354063;0,3618;0;0,60615315
SYN_21;Pharma;2023-08; 1 320,98 ;0,512194526;0,525865755;0,3618;0;0,47062806
SYN_21;Pharma;2023-11; 89 512,34 ;0,114237537;0,560996941;0,3618;0;0,53975639
SYN_21;Pharma;2023-12; 46 128,84 ;0,111827957;0,560996941;0,3618;0;0,51505165
SYN_21;Textiles;2023-08; 39 077,37 ;0,653061928;0,525865755;0,3882;0;0,47062806
SYN_21;Textiles;2023-10; 29 823,32 ;0,071798631;0,560996941;0,3882;0;0,42817427
SYN_21;Textiles;2023-11; 78 997,23 ;0,445137222;0,560996941;0,3882;0;0,53975639
SYN_21;Textiles;2023-12; 25 534,64 ;0,579203324;0,560996941;0,3882;0;0,51505165
SYN_22;Electronics;2023-06; 64 204,02 ;0,328453079;0,336212365;0,2907;0;0,35147487
SYN_22;Electronics;2023-09; 90 236,88 ;0,081964809;0,292884546;0,2907;0;0,5967078
SYN_22;Electronics;2023-12; 70 317,84 ;0,234531874;0,351324846;0,2907;0;0,52459195
SYN_22;Food;2023-03; 5 907,94 ;0,030987292;0,347567443;0,3059;0;0,36814859
SYN_22;Food;2023-06; 20 408,44 ;0,555620723;0,336212365;0,3059;0;0,35147487
SYN_22;Food;2023-10; 44 515,83 ;0,288074291;0,351324846;0,3059;0;0,54919923
SYN_22;Machinery;2023-01; 17 533,75 ;0,422697947;0,347567443;0,3137;0;0,21163815
SYN_22;Machinery;2023-05; 21 959,24 ;0,589281525;0,336212365;0,3137;0;0,30178102
SYN_22;Machinery;2023-06; 165 965,25 ;0,266442239;0,336212365;0,3137;0;0,35147487
SYN_22;Machinery;2023-07; 112 328,29 ;0,324234226;0,292884546;0,3137;0;0,39839994
SYN_22;Machinery;2023-09; 33 753,14 ;0,111608016;0,292884546;0,3137;0;0,5967078
SYN_22;Machinery;2023-10; 1 900,15 ;0,066129032;0,351324846;0,3137;0;0,54919923
SYN_22;Pharma;2023-03; 102 333,15 ;0,197841264;0,347567443;0,2519;0;0,36814859
SYN_22;Pharma;2023-08; 4 903,69 ;0,067937439;0,292884546;0,2519;0;0,52340736
SYN_22;Pharma;2023-11; 33 654,09 ;0,223460411;0,351324846;0,2519;0;0,48557661
SYN_22;Textiles;2023-02; 44 279,71 ;0,132991202;0,347567443;0,348;0;0,23814873
SYN_22;Textiles;2023-04; 30 008,50 ;0,153812317;0,336212365;0,348;0;0,28337446
SYN_22;Textiles;2023-08; 9 009,04 ;0,654308407;0,292884546;0,348;0;0,52340736
SYN_22;Textiles;2023-12; 89 235,73 ;0,309423265;0,351324846;0,348;0;0,52459195
SYN_23;Electronics;2023-03; 14 411,00 ;0,106891496;0,286022898;0,6628;1;0,48516614
SYN_23;Electronics;2023-08; 65 052,35 ;0,041202346;0,262983865;0,6628;1;0,64148829
SYN_23;Electronics;2023-12; 96 760,50 ;0,209904692;0,287476146;0,6628;1;0,60394445
SYN_23;Food;2023-03; 31 922,03 ;0,287390029;0,286022898;0,6488;1;0,48516614
SYN_23;Food;2023-04; 12 103,85 ;0,126783969;0,264736003;0,6488;1;0,36314411
SYN_23;Food;2023-05; 12 851,05 ;0,192326491;0,264736003;0,6488;1;0,3890917
SYN_23;Food;2023-07; 39 010,96 ;0,460288368;0,262983865;0,6488;1;0,5627309
SYN_23;Food;2023-08; 3 680,41 ;0,063929619;0,262983865;0,6488;1;0,64148829
SYN_23;Food;2023-09; 27 564,32 ;0,034017595;0,262983865;0,6488;1;0,53566328
SYN_23;Food;2023-11; 2 198,44 ;0,323223363;0,287476146;0,6488;1;0,54955598
SYN_23;Machinery;2023-09; 21 742,11 ;0,115053763;0,262983865;0,743;1;0,53566328
SYN_23;Machinery;2023-10; 31 848,29 ;0,078347996;0,287476146;0,743;1;0,67873961
SYN_23;Machinery;2023-12; 63 093,29 ;0,367456012;0,287476146;0,743;1;0,60394445
SYN_23;Pharma;2023-04; 113 437,35 ;0,268739404;0,264736003;0,6013;1;0,36314411
SYN_23;Pharma;2023-05; 35 916,27 ;0,165591398;0,264736003;0,6013;1;0,3890917
SYN_23;Pharma;2023-08; 15 960,59 ;0,18856305;0,262983865;0,6013;1;0,64148829
SYN_23;Pharma;2023-11; 14 793,93 ;0,160752688;0,287476146;0,6013;1;0,54955598
SYN_23;Pharma;2023-12; 8 105,96 ;0,470821114;0,287476146;0,6013;1;0,60394445
SYN_23;Textiles;2023-02; 24 331,53 ;0,239687195;0,286022898;0,7113;1;0,43219389
SYN_23;Textiles;2023-03; 90 154,07 ;0,548244464;0,286022898;0,7113;1;0,48516614
SYN_23;Textiles;2023-04; 19 874,04 ;0,745601173;0,264736003;0,7113;1;0,36314411
SYN_23;Textiles;2023-05; 19 306,46 ;0,425879765;0,264736003;0,7113;1;0,3890917
SYN_23;Textiles;2023-09; 48 776,26 ;0,123264907;0,262983865;0,7113;1;0,53566328
SYN_23;Textiles;2023-12; 28 905,97 ;0,1285435;0,287476146;0,7113;1;0,60394445
SYN_24;Electronics;2023-07; 72 112,75 ;0,106256109;0,326240213;0,375;1;0,60629882
SYN_24;Electronics;2023-09; 37 033,43 ;0,428435973;0,326240213;0,375;1;0,45950501
SYN_24;Electronics;2023-10; 64 990,57 ;0,087952102;0,335729901;0,375;1;0,42817427
SYN_24;Food;2023-02; 2 335,37 ;0,069648094;0,287907402;0,4013;1;0,35011977
SYN_24;Food;2023-03; 39 837,03 ;0,467839687;0,287907402;0,4013;1;0,4592466
SYN_24;Food;2023-07; 137 388,09 ;0,289729007;0,326240213;0,4013;1;0,60629882
SYN_24;Machinery;2023-08; 93 221,08 ;0,09435074;0,326240213;0,4145;1;0,47062806
SYN_24;Machinery;2023-10; 80 101,53 ;0,312719863;0,335729901;0,4145;1;0,42817427
SYN_24;Pharma;2023-03; 53 631,59 ;0,382199413;0,287907402;0,3618;1;0,4592466
SYN_24;Pharma;2023-04; 21 594,93 ;0,132355816;0,287091841;0,3618;1;0,56031868
SYN_24;Pharma;2023-07; 17 771,51 ;0,066959922;0,326240213;0,3618;1;0,60629882
SYN_24;Pharma;2023-10; 30 300,37 ;0,717033236;0,335729901;0,3618;1;0,42817427
SYN_24;Pharma;2023-11; 20 563,49 ;0,246089932;0,335729901;0,3618;1;0,53975639
SYN_24;Textiles;2023-01; 46 027,52 ;0,272637615;0,287907402;0,3882;1;0,34574577
SYN_24;Textiles;2023-03; 173 750,36 ;0,059218045;0,287907402;0,3882;1;0,4592466
SYN_24;Textiles;2023-04; 21 657,39 ;0,550806452;0,287091841;0,3882;1;0,56031868
SYN_24;Textiles;2023-06; 48 440,22 ;0,102688172;0,287091841;0,3882;1;0,57250529
SYN_25;Electronics;2023-10; 97 604,19 ;0,386338938;0,35172294;0,5814;1;0,44467006
SYN_25;Electronics;2023-11; 58 488,67 ;0,132956989;0,35172294;0,5814;1;0,48214795
SYN_25;Food;2023-06; 14 192,56 ;0,421082069;0,354167487;0,5467;1;0,33780745
SYN_25;Food;2023-09; 52 263,38 ;0,188660802;0,417360909;0,5467;1;0,30870431
SYN_25;Food;2023-10; 28 160,08 ;0,41887407;0,35172294;0,5467;1;0,44467006
SYN_25;Machinery;2023-07; 5 981,54 ;0,118963832;0,417360909;0,6041;1;0,28417623
SYN_25;Machinery;2023-10; 46 959,46 ;0,180498534;0,35172294;0,6041;1;0,44467006
SYN_25;Pharma;2023-06; 12 396,62 ;0,547385142;0,354167487;0,5533;1;0,33780745
SYN_25;Pharma;2023-07; 76 466,61 ;0,323907625;0,417360909;0,5533;1;0,28417623
SYN_25;Pharma;2023-08; 14 934,19 ;0,146676442;0,417360909;0,5533;1;0,26980429
SYN_25;Pharma;2023-09; 66 452,45 ;0,063294233;0,417360909;0,5533;1;0,30870431
SYN_25;Pharma;2023-11; 6 077,22 ;0,430526402;0,35172294;0,5533;1;0,48214795
SYN_25;Textiles;2023-02; 30 108,09 ;0,162365591;0,410156747;0,6076;1;0,42104489
SYN_25;Textiles;2023-03; 119 881,04 ;0,272671333;0,410156747;0,6076;1;0,45920672
SYN_25;Textiles;2023-04; 629,63 ;0,13856305;0,354167487;0,6076;1;0,42727946
SYN_25;Textiles;2023-10; 19 941,91 ;0,163962203;0,35172294;0,6076;1;0,44467006
SYN_26;Electronics;2023-03; 44 432,01 ;0,23054741;0,539451987;0,2862;0;0,47604927
SYN_26;Electronics;2023-06; 15 562,75 ;0,631304985;0,508504453;0,2862;0;0,3516715
SYN_26;Electronics;2023-07; 71 379,55 ;0,416947703;0,497818269;0,2862;0;0,37775133
SYN_26;Electronics;2023-09; 74 259,21 ;0,473573811;0,497818269;0,2862;0;0,41456793
SYN_26;Electronics;2023-10; 34 419,15 ;0,065640274;0,559954398;0,2862;0;0,44253673
SYN_26;Food;2023-02; 4 557,64 ;0,068181818;0,539451987;0,2915;0;0,36525408
SYN_26;Food;2023-05; 3 813,42 ;0,555889541;0,508504453;0,2915;0;0,42262169
SYN_26;Food;2023-07; 95 969,09 ;0,540796676;0,497818269;0,2915;0;0,37775133
SYN_26;Machinery;2023-08; 30 019,68 ;0,451930596;0,497818269;0,2968;0;0,35693505
SYN_26;Machinery;2023-10; 27 538,77 ;0,509213099;0,559954398;0,2968;0;0,44253673
SYN_26;Pharma;2023-03; 28 358,02 ;0,17700391;0,539451987;0,2565;0;0,47604927
SYN_26;Pharma;2023-04; 40 011,55 ;0,531182796;0,508504453;0,2565;0;0,40007626
SYN_26;Pharma;2023-07; 59 617,46 ;0,116911105;0,497818269;0,2565;0;0,37775133
SYN_26;Pharma;2023-10; 89 748,49 ;0,596822007;0,559954398;0,2565;0;0,44253673
SYN_26;Pharma;2023-11; 29 987,08 ;0,347413418;0,559954398;0,2565;0;0,45256451
SYN_26;Textiles;2023-03; 85 672,49 ;0,487047898;0,539451987;0,3344;0;0,47604927
SYN_26;Textiles;2023-04; 44 669,64 ;0,173069404;0,508504453;0,3344;0;0,40007626
SYN_26;Textiles;2023-06; 94 117,96 ;0,304846041;0,508504453;0,3344;0;0,3516715
SYN_27;Electronics;2023-04; 45 856,03 ;0,446407625;0,469239839;0,2907;1;0,28337446
SYN_27;Electronics;2023-06; 181 485,71 ;0,293455582;0,469239839;0,2907;1;0,35147487
SYN_27;Electronics;2023-08; 5 256,34 ;0,411976749;0,473412907;0,2907;1;0,52340736
SYN_27;Electronics;2023-09; 17 800,89 ;0,091039427;0,473412907;0,2907;1;0,5967078
SYN_27;Food;2023-01; 61 606,43 ;0,242725863;0,493236396;0,3059;1;0,21163815
SYN_27;Food;2023-02; 18 092,79 ;0,525562072;0,493236396;0,3059;1;0,23814873
SYN_27;Food;2023-10; 48 983,59 ;0,467399804;0,505401355;0,3059;1;0,54919923
SYN_27;Food;2023-11; 2 884,09 ;0,148631476;0,505401355;0,3059;1;0,48557661
SYN_27;Machinery;2023-07; 25 320,62 ;0,098680352;0,473412907;0,3137;1;0,39839994
SYN_27;Machinery;2023-12; 6 347,49 ;0,093059629;0,505401355;0,3137;1;0,52459195
SYN_27;Pharma;2023-04; 32 192,01 ;0,473658358;0,469239839;0,2519;1;0,28337446
SYN_27;Pharma;2023-09; 81 543,22 ;0,673753666;0,473412907;0,2519;1;0,5967078
SYN_27;Pharma;2023-11; 34 408,31 ;0,175317693;0,505401355;0,2519;1;0,48557661
SYN_27;Textiles;2023-09; 235 200,05 ;0,424726106;0,473412907;0,348;1;0,5967078
SYN_28;Electronics;2023-01; 221 048,08 ;0,301693245;0,52024518;0,375;0,3;0,34574577
SYN_28;Food;2023-05; 48 161,69 ;0,221260997;0,502746941;0,4013;0,2;0,60615315
SYN_28;Food;2023-09; 11 284,13 ;0,525171065;0,47057394;0,4013;0,2;0,45950501
SYN_28;Food;2023-12; 73 749,70 ;0,069322255;0,451324636;0,4013;0,2;0,51505165
SYN_28;Machinery;2023-05; 31 339,91 ;0,246069489;0,502746941;0,4145;0,4;0,60615315
SYN_28;Machinery;2023-07; 24 985,69 ;0,427248289;0,47057394;0,4145;0,4;0,60629882
SYN_28;Machinery;2023-08; 276,24 ;0,514491691;0,47057394;0,4145;0,4;0,47062806
SYN_28;Machinery;2023-10; 44 352,66 ;0,64230924;0,451324636;0,4145;0,4;0,42817427
SYN_28;Machinery;2023-12; 25 817,55 ;0,07487781;0,451324636;0,4145;0,4;0,51505165
SYN_28;Pharma;2023-05; 105 824,30 ;0,430611619;0,502746941;0,3618;0,3;0,60615315
SYN_28;Pharma;2023-07; 39 293,44 ;0,481107038;0,47057394;0,3618;0,3;0,60629882
SYN_28;Pharma;2023-08; 83 740,54 ;0,505653177;0,47057394;0,3618;0,3;0,47062806
SYN_28;Pharma;2023-09; 111 045,30 ;0,480010857;0,47057394;0,3618;0,3;0,45950501
SYN_28;Textiles;2023-09; 10 947,85 ;0,16886608;0,47057394;0,3882;0,4;0,45950501
SYN_28;Textiles;2023-11; 26 423,12 ;0,090909091;0,451324636;0,3882;0,4;0,53975639
SYN_29;Electronics;2023-02; 91 017,12 ;0,248289345;0,343360644;0,375;0,3;0,35011977
SYN_29;Electronics;2023-05; 67 725,09 ;0,334628543;0,367747492;0,375;0,3;0,60615315
SYN_29;Electronics;2023-08; 4 866,14 ;0,223230694;0,389819837;0,375;0,3;0,47062806
SYN_29;Electronics;2023-10; 72 724,13 ;0,296151;0,325436689;0,375;0,3;0,42817427
SYN_29;Food;2023-01; 45 463,24 ;0,054692082;0,343360644;0,4013;0,2;0,34574577
SYN_29;Food;2023-03; 39 605,50 ;0,511119257;0,343360644;0,4013;0,2;0,4592466
SYN_29;Food;2023-07; 64 077,52 ;0,433697458;0,389819837;0,4013;0,2;0,60629882
SYN_29;Machinery;2023-01; 34 366,24 ;0,185166178;0,343360644;0,4145;0,4;0,34574577
SYN_29;Machinery;2023-05; 77 998,88 ;0,46455523;0,367747492;0,4145;0,4;0,60615315
SYN_29;Machinery;2023-08; 53 820,27 ;0,428049182;0,389819837;0,4145;0,4;0,47062806
SYN_29;Pharma;2023-04; 28 809,76 ;0,06085044;0,367747492;0,3618;0,3;0,56031868
SYN_29;Textiles;2023-03; 140 527,65 ;0,209709015;0,343360644;0,3882;0,4;0,4592466
SYN_29;Textiles;2023-04; 36 148,97 ;0,122939068;0,367747492;0,3882;0,4;0,56031868
SYN_29;Textiles;2023-08; 132 289,64 ;0,107608341;0,389819837;0,3882;0,4;0,47062806
SYN_29;Textiles;2023-09; 72 931,93 ;0,53136608;0,389819837;0,3882;0,4;0,45950501
SYN_29;Textiles;2023-10; 77 639,03 ;0,348084066;0,325436689;0,3882;0,4;0,42817427
SYN_29;Textiles;2023-12; 31 259,30 ;0,687658847;0,325436689;0,3882;0,4;0,51505165
SYN_3;Electronics;2023-01; 6 344,32 ;0,208553275;0,359666066;0,6628;0;0,49695702
SYN_3;Electronics;2023-03; 45 090,52 ;0,778592375;0,359666066;0,6628;0;0,48516614
SYN_3;Electronics;2023-07; 36 310,64 ;0,657966764;0,416780316;0,6628;0;0,5627309
SYN_3;Electronics;2023-08; 37 358,94 ;0,229569892;0,416780316;0,6628;0;0,64148829
SYN_3;Electronics;2023-10; 99 159,65 ;0,222360652;0,408900653;0,6628;0;0,67873961
SYN_3;Food;2023-01; 12 786,59 ;0,061485826;0,359666066;0,6488;0;0,49695702
SYN_3;Food;2023-02; 4 234,05 ;0,598362659;0,359666066;0,6488;0;0,43219389
SYN_3;Food;2023-03; 71 828,90 ;0,459295641;0,359666066;0,6488;0;0,48516614
SYN_3;Food;2023-05; 10 472,93 ;0,479014978;0,372919882;0,6488;0;0,3890917
SYN_3;Food;2023-07; 225 016,34 ;0,395451949;0,416780316;0,6488;0;0,5627309
SYN_3;Machinery;2023-02; 41 804,59 ;0,163782991;0,359666066;0,743;0;0,43219389
SYN_3;Machinery;2023-03; 80 698,30 ;0,307597752;0,359666066;0,743;0;0,48516614
SYN_3;Machinery;2023-08; 61 378,74 ;0,304144673;0,416780316;0,743;0;0,64148829
SYN_3;Machinery;2023-10; 26 303,95 ;0,133431085;0,408900653;0,743;0;0,67873961
